label,message,length,processed_msg
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,152,"['freemsg', 'today', 'day', 'readi', 'im', 'horni', 'live', 'town', 'love', 'sex', 'fun', 'game', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'repli', 'stop', 'end']"
ham,Is it your yahoo boys that bring in the perf? Or legal.,55,"['yahoo', 'boy', 'bring', 'perf', 'legal']"
ham,No need to say anything to me. I know i am an outsider,54,"['need', 'say', 'anyth', 'know', 'outsid']"
ham,have you ever had one foot before?,34,"['ever', 'one', 'foot', 'befor']"
ham,Just got to  &lt;#&gt;,22,"['got', 'ltgt']"
ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",103,"['good', 'need', 'ani', 'receipts—wel', 'done', '…', 'yes', 'pleas', 'tell', 'number', 'could', 'ring']"
ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",159,"['ever', 'green', 'quot', 'ever', 'told', 'jerri', 'cartoon', 'person', 'irrit', 'u', 'alway', 'one', 'love', 'u', 'vri', 'much', 'fail', 'express', 'gud', 'nyt']"
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,87,"['leav', 'wif', 'lar', 'ü', 'wan', 'carri', 'meh', 'heavi', 'da', 'num', '98321561', 'familiar', 'ü']"
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,"['beauti', 'truth', 'express', 'face', 'could', 'seen', 'everyon', 'depress', 'heart', 'could', 'understood', 'onli', 'love', 'one', 'gud', 'ni8']"
ham,Infact happy new year. How are you where are you when are we seeing,67,"['infact', 'happi', 'new', 'year', 'see']"
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",146,"['simpson', 'movi', 'releas', 'juli', '2007', 'name', 'band', 'die', 'start', 'film', 'agreen', 'day', 'bblue', 'day', 'cred', 'day', 'send', 'b', 'c']"
ham,That's a shame! Maybe cld meet for few hrs tomo?,48,"['shame', 'mayb', 'cld', 'meet', 'hrs', 'tomo']"
ham,Lol I would but despite these cramps I like being a girl.,57,"['lol', 'would', 'despit', 'cramp', 'like', 'girl']"
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,157,"['can\x92t', 'wait', 'cornwal', 'hope', 'tonight', 'isn\x92t', 'bad', 'well', 'it\x92', 'rock', 'night', 'shite', 'anyway', 'i\x92m', 'go', 'kip', 'good', 'night', 'speak', 'soon']"
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,139,"['pls', 'help', 'tell', 'sura', 'im', 'expect', 'batteri', 'hont', 'pls', 'send', 'messag', 'download', 'movi', 'thank']"
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,160,"['pleas', 'call', 'amanda', 'regard', 'renew', 'upgrad', 'current', 'tmobil', 'handset', 'free', 'charg', 'offer', 'end', 'today', 'tel', '0845', '021', '3680', 'subject', 'ts', 'cs']"
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",158,"['havent', 'found', 'way', 'get', 'anoth', 'app', 'phone', 'eh', 'go', 'net', 'cafe', 'take', 'job', 'geeee', 'need', 'babe', 'crave', 'see']"
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,90,"['onli', 'work', 'mon', 'thur', 'sat', 'cant', 'leh', 'book', 'liao', 'day', 'u', 'free']"
ham,Ü comin to fetch us oredi...,28,"['ü', 'comin', 'fetch', 'us', 'oredi']"
ham,What's nannys address?,22,"['nanni', 'address']"
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",159,"['urgent', '4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collect', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10min']"
ham,Haf u eaten? Wat time u wan me 2 come?,38,"['haf', 'u', 'eaten', 'wat', 'time', 'u', 'wan', '2', 'come']"
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,"['want', 'new', 'video', 'phone', '750', 'anytim', 'ani', 'network', 'min', 'half', 'price', 'line', 'rental', 'free', 'text', '3', 'month', 'repli', 'call', '08000930705', 'free', 'deliveri']"
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",92,"['yo', 'call', 'get', 'chanc', 'friend', 'mine', 'want', 'ask', 'big', 'order']"
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,84,"['singl', 'singl', 'answer', 'fight', 'plus', 'said', 'broke', 'didnt', 'repli']"
ham,It certainly puts things into perspective when something like this happens,74,"['certain', 'put', 'thing', 'perspect', 'someth', 'like', 'happen']"
ham,Now got tv 2 watch meh? U no work today?,40,"['got', 'tv', '2', 'watch', 'meh', 'u', 'work', 'today']"
ham,i felt so...not any conveying reason.. Ese he... What about me?,63,"['felt', 'sonot', 'ani', 'convey', 'reason', 'ese']"
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,154,"['mobil', '11', 'month', 'u', 'r', 'entitl', 'updat', 'latest', 'colour', 'mobil', 'camera', 'free', 'call', 'mobil', 'updat', 'co', 'free', '08002986030']"
ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,134,"['go', 'got', 'ani', 'excit', 'karaok', 'type', 'activ', 'plan', 'im', 'debat', 'whether', 'play', 'footbal', 'eve', 'feel', 'lazi', 'though']"
ham,I told that am coming on wednesday.,35,"['told', 'come', 'wednesday']"
ham,"Its ok, called mom instead have fun",35,"['ok', 'call', 'mom', 'instead', 'fun']"
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",112,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'pleas', 'go', 'httpwwwwtlpcouktext', 'tscs', 'appli']"
ham,Well if I'm that desperate I'll just call armand again,54,"['well', 'im', 'desper', 'ill', 'call', 'armand']"
ham,Are you at work right now ?,27,"['work', 'right']"
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,157,"['congrat', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'call', 'cost', '150ppm', 'ave', 'call', '3min', 'vari', 'mobil', '16', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']"
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,111,"['havent', 'heard', 'anyth', 'hes', 'answer', 'text', 'im', 'guess', 'flake', 'said', 'jb', 'fantast']"
ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",157,"['mmmmmm', 'love', 'youso', 'much', 'ahmad', 'cant', 'wait', 'year', 'begin', 'everi', 'second', 'take', 'closer', 'side', 'happi', 'new', 'year', 'love']"
ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,124,"['pls', 'full', 'name', 'joke', 'school', 'cos', 'fee', 'univers', 'florida', 'seem', 'actual', 'ltgt', 'k', 'pls', 'holla', 'back']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,"['ok', 'said', 'ive', 'got', 'wisdom', 'teeth', 'hidden', 'insid', 'n', 'mayb', 'need', '2', 'remov']"
ham,And pls pls drink plenty plenty water,37,"['pls', 'pls', 'drink', 'plenti', 'plenti', 'water']"
ham,How are you doing. How's the queen. Are you going for the royal wedding,71,"['queen', 'go', 'royal', 'wed']"
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,74,"['hes', 'lag', 'sad', 'part', 'keep', 'touch', 'thank', 'skype']"
ham,Ok lor then we go tog lor...,28,"['ok', 'lor', 'go', 'tog', 'lor']"
ham,Two teams waiting for some players,34,"['two', 'team', 'wait', 'player']"
ham,Can ü send me a copy of da report?,34,"['ü', 'send', 'copi', 'da', 'report']"
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",67,"['swhrt', 'u', 'deyhop', 'ur', 'ok', 'tot', 'u', '2daylov', 'n', 'misstak', 'care']"
ham,"Ok da, i already planned. I wil pick you.",41,"['ok', 'da', 'alreadi', 'plan', 'wil', 'pick']"
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",143,"['urgent', 'pleas', 'call', '0906346330', 'abta', 'complimentari', '4', 'spanish', 'holiday', '£10000', 'cash', 'await', 'collect', 'sae', 'tcs', 'box', '47', 'po19', '2ez', '150ppm', '18']"
ham,"Sorry, I'll call later in meeting",33,"['sorri', 'ill', 'call', 'later', 'meet']"
ham,I just really need shit before tomorrow and I know you won't be awake before like 6,83,"['realli', 'need', 'shit', 'befor', 'tomorrow', 'know', 'wont', 'awak', 'befor', 'like', '6']"
ham,I'm good. Have you registered to vote?,38,"['im', 'good', 'regist', 'vote']"
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",61,"['hmm', 'ok', 'ill', 'stay', 'like', 'hour', 'cos', 'eye', 'realli', 'sore']"
ham,Dear got bus directly to calicut,32,"['dear', 'got', 'bus', 'direct', 'calicut']"
ham,Mm umma ask vava also to come tell him can play later together,62,"['mm', 'umma', 'ask', 'vava', 'also', 'come', 'tell', 'play', 'later', 'togeth']"
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",79,"['well', 'general', 'price', 'ltgt', 'oz', 'let', 'know', 'ifwhenhow', 'much', 'want']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",158,"['moment', 'dayha', 'valuemorn', 'bring', 'hopeafternoon', 'bring', 'faitheven', 'bring', 'luvnight', 'bring', 'restwish', 'u', 'find', 'todaygood', 'morn']"
ham,&lt;#&gt;  w jetton ave if you forgot,37,"['ltgt', 'w', 'jetton', 'ave', 'forgot']"
ham,Ok i'm coming home now.,23,"['ok', 'im', 'come', 'home']"
ham,Can not use foreign stamps in this country.,43,"['use', 'foreign', 'stamp', 'countri']"
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",149,"['doubl', 'min', 'txts', '4', '6month', 'free', 'bluetooth', 'orang', 'avail', 'soni', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optoutn9dx']"
ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",108,"['sorri', 'lot', 'friendofafriend', 'stuff', 'im', 'talk', 'actual', 'guy', 'want', 'buy']"
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'everi', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', 'norm150pton', '16']"
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,"['want', 'funk', 'ur', 'fone', 'week', 'new', 'tone', 'repli', 'tones2u', '2', 'text', 'wwwringtonescouk', 'origin', 'n', 'best', 'tone', '3gbp', 'network', 'oper', 'rate', 'appli']"
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",147,"['cmon', 'babe', 'make', 'horni', 'turn', 'txt', 'fantasi', 'babe', 'im', 'hot', 'sticki', 'need', 'repli', 'cost', '£150', '2', 'cancel', 'send', 'stop']"
ham,I will come tomorrow di,23,"['come', 'tomorrow', 'di']"
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,"['wyli', 'updat', 'weed', 'dealer', 'carlo', 'went', 'freedom', 'class', 'lunsford']"
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,154,"['happi', 'babi', 'alright', 'take', 'job', 'hope', 'fine', 'send', 'kiss', 'make', 'smile', 'across', 'sea', 'kiss', 'kiss']"
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,84,"['c', 'movi', 'juz', 'last', 'minut', 'decis', 'mah', 'juz', 'watch', '2', 'lar', 'tot', 'ü', 'interest']"
ham,How are you enjoying this semester? Take care brother.,54,"['enjoy', 'semest', 'take', 'care', 'brother']"
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,"['import', 'inform', '4', 'orang', 'user', '0796xxxxxx', 'today', 'ur', 'lucki', 'day2', 'find', 'whi', 'log', 'onto', 'httpwwwurawinnercom', 'fantast', 'prizeawait']"
ham,"Get the door, I'm here",22,"['get', 'door', 'im']"
ham,"Lets use it next week, princess :)",34,"['let', 'use', 'next', 'week', 'princess']"
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,68,"['go', 'home', 'first', 'lar', 'ü', 'wait', '4', 'lor', 'put', 'stuff', 'first']"
ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,74,"['want', 'kfc', 'tuesday', 'onli', 'buy', '2', 'meal', 'onli', '2', 'gravi', 'onli', '2', 'mark', '2']"
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,"['dahe', 'stupid', 'daalway', 'send', 'like', 'thisdon', 'believ', 'ani', 'messagepandi', 'mental']"
ham,Oi when you gonna ring,22,"['oi', 'gonna', 'ring']"
spam,Missed call alert. These numbers called but left no message. 07008009200,72,"['miss', 'call', 'alert', 'number', 'call', 'left', 'messag', '07008009200']"
ham,I attended but nothing is there.,32,"['attend', 'noth']"
ham,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,76,"['ard', '530', 'like', 'dat', 'lor', 'juz', 'meet', 'mrt', 'station', 'ü', 'dun', 'haf', 'come']"
ham,No dear i was sleeping :-P,26,"['dear', 'sleep', 'p']"
ham,Er mw im filled tuth is aight,29,"['er', 'mw', 'im', 'fill', 'tuth', 'aight']"
ham,Will be office around 4 pm. Now i am going hospital.,52,"['offic', 'around', '4', 'pm', 'go', 'hospit']"
ham,Actually i'm waiting for 2 weeks when they start putting ad.,60,"['actual', 'im', 'wait', '2', 'week', 'start', 'put', 'ad']"
ham,Anything lor if they all go then i go lor...,44,"['anyth', 'lor', 'go', 'go', 'lor']"
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,"['u', 'free', 'sat', 'rite', 'u', 'wan', '2', 'watch', 'infern', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']"
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",263,"['plz', 'note', 'anyon', 'call', 'mobil', 'co', 'amp', 'ask', 'u', 'type', 'ltgt', 'ltgt', 'disconnect', 'callcoz', 'iz', 'attempt', 'terrorist', 'make', 'use', 'sim', 'card', 'itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'verifi', 'cnn', 'ibn']"
ham,Yo you around? A friend of mine's lookin to pick up later tonight,65,"['yo', 'around', 'friend', 'mine', 'lookin', 'pick', 'later', 'tonight']"
ham,Stupid auto correct on my phone,31,"['stupid', 'auto', 'correct', 'phone']"
ham,Double eviction this week - Spiral and Michael and good riddance to them!,73,"['doubl', 'evict', 'week', 'spiral', 'michael', 'good', 'riddanc']"
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",127,"['world', 'suffer', 'lot', 'becaus', 'violenc', 'bad', 'peopl', 'becaus', 'silenc', 'good', 'peopl', 'gud', 'night']"
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,"['ok', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'behind', 'cricket', 'ground', 'gimm', 'ring', 'ur', 'closebi', 'see', 'tuesday']"
ham,Buy one egg for me da..please:),31,"['buy', 'one', 'egg', 'dapleas']"
ham,Have you started in skye,24,"['start', 'skye']"
ham,Have you bookedthe hut? And also your time off? How are you by the way?,71,"['bookedth', 'hut', 'also', 'time', 'way']"
ham,And several to you sir.,23,"['sever', 'sir']"
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,"['u', 'realli', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']"
