label,message,length
ham,"['Big', 'brother‘s', 'really', 'scraped', 'barrel', 'shower', 'social', 'misfits']",74
ham,"['Oops', 'thk', 'dun', 'haf', 'enuff', 'go', 'check', 'tell', 'ü']",54
ham,"['S8', 'min', 'go', 'lunch']",26
ham,"['Hey', 'happened', 'U', 'switch', 'ur', 'cell', 'whole', 'day', 'isnt', 'good', 'u', 'care', 'give', 'call', 'tomorrow']",112
ham,"['K', 'addie', 'amp', 'art', 'Ill', 'get', 'home']",77
ham,"['uncles', 'Atlanta', 'Wish', 'guys', 'great', 'semester']",53
ham,"['Aiyo', 'lesson', 'early', 'Im', 'still', 'sleepin', 'haha', 'Okie', 'u', 'go', 'home', 'liao', 'den', 'confirm', 'w', 'lor']",102
ham,"['Forgot', 'tell', 'ü', 'smth', 'ü', 'like', 'number', 'sections', 'clearer']",77
ham,"['Yup', 'Anything', 'lor', 'u', 'dun', 'wan', 'ok']",42
ham,"['Im', 'home', 'love', 'still', 'awake', 'loving', 'kiss']",59
ham,"['HELLO', 'PEACH', 'CAKE', 'TASTS', 'LUSH']",32
spam,"['FREE', 'GAME', 'Get', 'Rayman', 'Golf', '4', 'FREE', 'O2', 'Games', 'Arcade', '1st', 'get', 'UR', 'games', 'settings', 'Reply', 'POST', 'save', 'activ8', 'Press', '0', 'key', 'Arcade', 'Termsapply']",153
ham,"['Therell', 'minor', 'shindig', 'place', 'later', 'tonight', 'interested']",70
ham,"['Jason', 'says', 'cool', 'pick', 'place', 'like', 'hour']",70
spam,"['mobile', '10', 'mths', 'Update', 'latest', 'CameraVideo', 'phones', 'FREE', 'KEEP', 'UR', 'NUMBER', 'Get', 'extra', 'free', 'minstexts', 'Text', 'YES', 'call']",143
ham,"['Career', 'Tel', 'added', 'u', 'contact', 'INDYAROCKSCOM', 'send', 'FREE', 'SMS', 'remove', 'phonebook', 'sms', 'ltgt']",124
ham,"['Ive', 'reached', 'already']",21
ham,"['dont', 'know', 'ask', 'brother', 'Nothing', 'problem', 'thing', 'told']",77
ham,"['Keng', 'rocking', 'ashes']",25
ham,"['Wat', 'time', 'r', 'ü', 'going', 'xins', 'hostel']",35
ham,"['Good', 'Morning', 'Dear', 'Shijutta', 'great', 'amp', 'successful', 'day']",75
spam,"['Buy', 'Space', 'Invaders', '4', 'chance', '2', 'win', 'orig', 'Arcade', 'Game', 'console', 'Press', '0', 'Games', 'Arcade', 'std', 'WAP', 'charge', 'See', 'o2coukgames', '4', 'Terms', 'settings', 'purchase']",154
ham,"['Oh', 'kafter', 'placement', 'ah']",36
ham,"['possession', 'especially', 'first', 'offense']",48
ham,"['Nt', 'driving', 'even', 'many', 'reasons', 'called', 'BBDthts', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violence', 'hw', 'conditionand', 'hw', 'ru', 'problem']",175
ham,"['bought', 'test', 'yesterday', 'something', 'lets', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', '2u', '2', '3wks', 'pls', 'pls', 'dont', 'fret', 'know', 'u', 'r', 'worried', 'Pls', 'relax', 'Also', 'anything', 'ur', 'past', 'history', 'u', 'need', 'tell']",237
ham,"['pizza', 'u', 'want']",23
ham,"['keep', 'seeing', 'weird', 'shit', 'bein', 'woah', 'realising', 'actually', 'reasonable', 'Im', 'oh']",101
ham,"['Many', 'happy', 'returns', 'day', 'wish', 'happy', 'birthday']",62
ham,"['Ya', 'nice', 'ready', 'thursday']",37
ham,"['hospital', 'da', 'return', 'home', 'evening']",52
ham,"['Thinking', 'u', 'x']",18
spam,"['Camera', 'awarded', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']",106
ham,"['Orh', 'tot', 'u', 'say', 'still', 'dun', 'believe']",42
ham,"['put', 'sign', 'choose', 'number', 'pin', 'show', 'Right']",79
ham,"['beauty', 'life', 'next', 'second', 'hides', 'thousands', 'secrets', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', 'gud', 'n8']",133
ham,"['Thanx', 'u', 'darlinim', 'cool', 'thanx', 'bday', 'drinks', '2', 'nite', '2morrow', 'Take', 'care', 'c', 'u', 'soonxxx']",91
ham,"['youre', 'still', 'maybe', 'leave', 'credit', 'card', 'get', 'gas', 'get', 'back', 'like', 'told']",99
spam,"['weekly', 'CoolMob', 'tones', 'ready', 'download', 'weeks', 'new', 'Tones', 'include', '1', 'Crazy', 'FrogAXEL', 'F', '2', 'AkonLonely', '3', 'Black', 'EyedDont', 'P', 'info', 'n']",160
ham,"['Well', 'boy', 'glad', 'G', 'wasted', 'night', 'applebees', 'nothing']",62
spam,"['Cashbincouk', 'Get', 'lots', 'cash', 'weekend', 'wwwcashbincouk', 'Dear', 'Welcome', 'weekend', 'got', 'biggest', 'best', 'EVER', 'cash', 'give', 'away']",155
ham,"['Ok', 'lor', 'u', 'wan', 'go', 'look', '4', 'u']",34
ham,"['U', 'wan', '2', 'haf', 'lunch', 'im', 'da', 'canteen']",40
ham,"['Dont', 'make', 'life', 'stressfull', 'Always', 'find', 'time', 'Laugh', 'may', 'add', 'years', 'Life', 'surely', 'adds', 'life', 'ur', 'years', 'Gud', 'ni8swt', 'dreams']",157
ham,"['hey', 'looks', 'like', 'wrong', 'one', 'kappa', 'guys', 'numbers', 'still', 'phone', 'want', 'text', 'see', 'hes', 'around']",133
spam,"['URGENT', 'Mobile', 'number', 'awarded', '£2000', 'prize', 'GUARANTEED', 'Call', '09061790121', 'land', 'line', 'Claim', '3030', 'Valid', '12hrs', '150ppm']",143
spam,"['Thanks', '4', 'continued', 'support', 'question', 'week', 'enter', 'u', 'in2', 'draw', '4', '£100', 'cash', 'Name', 'NEW', 'US', 'President', 'txt', 'ans', '80082']",138
ham,"['Im', 'home', 'Doc', 'gave', 'pain', 'meds', 'says', 'everything', 'fine']",56
ham,"['é', '140', 'ardÉ', 'rest', 'ard', '180', 'leastWhich', 'é', 'price', '4', 'é', '2', 'bedrm', '900']",89
ham,"['lovely', 'night', 'xxx']",31
ham,"['Prepare', 'pleasured']",26
ham,"['Hitechnical', 'supportproviding', 'assistance', 'us', 'customer', 'call', 'email']",83
ham,"['text', 'way', 'cup', 'stop', 'work', 'BUS']",76
ham,"['Whens', 'radio', 'show']",22
spam,"['unique', 'user', 'ID', '1172', 'removal', 'send', 'STOP', '87239', 'customer', 'services', '08708034412']",89
ham,"['Im', 'sure', 'still', 'available', 'though']",42
ham,"['watever', 'reLation', 'u', 'built', 'dis', 'world', 'thing', 'remains', 'atlast', 'iz', 'lonlines', 'lotz', 'n', 'lot', 'memories', 'feeling']",120
ham,"['CHEERS', 'LOU', 'YEAH', 'GOODNITE', 'SHAME', 'U', 'NEVA', 'CAME', 'C', 'YA', 'GAILxx']",62
ham,"['Hii', 'got', 'money', 'da']",24
ham,"['Hi', 'Mobile', 'ltgt', 'added', 'contact', 'list', 'wwwfullonsmscom', 'great', 'place', 'send', 'free', 'sms', 'people', 'visit', 'fullonsmscom']",158
ham,"['Ok', 'u', 'tell', 'wat', 'time', 'u', 'coming', 'later', 'lor']",46
ham,"['U', 'repeat', 'e', 'instructions', 'Wats', 'e', 'road', 'name', 'ur', 'house']",61
ham,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'Maintain', 'till', 'life', 'ends', 'Shjas']",156
ham,"['Quite', 'lor', 'dun', 'tell', 'wait', 'get', 'complacent']",53
ham,"['Sorry', 'completely', 'forgot', 'pop', 'em', 'round', 'week', 'still']",73
ham,"['U', 'R', 'BEAUTIFUL', 'GIRL', 'IVE', 'EVER', 'SEEN', 'U', 'R', 'BABY', 'COME', 'C', 'COMMON', 'ROOM']",87
ham,"['cant', 'see', 'join', 'denis', 'mina', 'denis', 'want', 'alone', 'time']",74
ham,"['Sen', 'told', 'going', 'join', 'uncle', 'finance', 'cbe']",58
ham,"['Yup', 'Hey', 'one', 'day', 'fri', 'ask', 'miwa', 'jiayin', 'take', 'leave', 'go', 'karaoke']",80
ham,"['Call', 'senthil', 'hsbc']",32
ham,"['Especially', 'since', 'talk', 'boston', 'personal', 'statement', 'lol', 'woulda', 'changed', 'realized', 'said', 'nyc', 'says', 'boston']",147
ham,"['Indeed', 'way', 'either']",51
spam,"['Urgent', 'call', '09066649731from', 'Landline', 'complimentary', '4', 'Ibiza', 'Holiday', '£10000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'PO', 'BOX', '434', 'SK3', '8WP', '150ppm', '18']",146
ham,"['Holy', 'living', 'christ', 'taking', 'long']",45
ham,"['Ü', 'thk', 'wat', 'eat', 'tonight']",28
ham,"['Thanx', 'Yup', 'coming', 'back', 'sun', 'Finish', 'dinner', 'going', 'back', '2', 'hotel', 'Time', 'flies', 'tog', '4', 'exactly', 'mth', 'today', 'Hope', 'well', 'haf', 'many', 'mths', 'come']",157
ham,"['opposite', 'side', 'dropped']",56
ham,"['Yup', 'Izzit', 'still', 'raining', 'heavily', 'cos', 'im', 'e', 'mrt', 'cant', 'c', 'outside']",68
ham,"['Send', 'resume']",22
ham,"['Gd', 'luck', '4', 'ur', 'exams']",22
ham,"['u', 'ask', 'next', 'sat', 'make', 'im', 'ok', 'lor']",84
ham,"['Sorry', 'uncle', 'Ill', 'keep', 'touch']",43
ham,"['Saw', 'Guys', 'Dolls', 'last', 'night', 'Patrick', 'Swayze', 'great']",62
spam,"['URGENT', '2nd', 'attempt', 'contact', 'U', '£900', 'prize', 'YESTERDAY', 'still', 'awaiting', 'collection', 'claim', 'CALL', '09061702893']",135
spam,"['Santa', 'calling', 'Would', 'little', 'ones', 'like', 'call', 'Santa', 'Xmas', 'Eve', 'Call', '09077818151', 'book', 'time', 'Calls150ppm', 'last', '3mins', '30s', 'TC', 'wwwsantacallingcom']",158
ham,"['come', 'home', 'dont', 'want', 'u', 'miserable']",46
ham,"['dont', 'know', 'shes', 'getting', 'messages']",47
ham,"['cool', 'tyler', 'take', 'gonna', 'buy', 'drop', 'place', 'later', 'tonight', 'total', 'order', 'quarter', 'got', 'enough']",151
ham,"['guy', 'car', 'shop', 'flirting', 'got', 'phone', 'number', 'paperwork', 'called', 'texted', 'Im', 'nervous', 'course', 'may', 'address', 'call', 'boss', 'tell', 'knowing', 'may', 'get', 'fired']",240
ham,"['Reverse', 'cheating', 'mathematics']",45
ham,"['plan', 'manage']",30
ham,"['Er', 'hello', 'things', 'didn‘t', 'quite', 'go', 'plan', '–', 'limping', 'slowly', 'home', 'followed', 'aa', 'exhaust', 'hanging']",110
ham,"['Sorry', 'delay', 'Yes', 'masters']",32
ham,"['Call', 'u', 'finish', 'come', 'n', 'pick', 'u']",43
spam,"['PRIVATE', '2004', 'Account', 'Statement', '0784987', 'shows', '786', 'unredeemed', 'Bonus', 'Points', 'claim', 'call', '08719180219', 'Identifier', 'Code', '45239', 'Expires', '060505']",153
ham,"['Whats', 'oga', 'Left', 'phone', 'home', 'saw', 'ur', 'messages', 'Hope', 'good', 'great', 'weekend']",110
ham,"['Dont', 'worry', 'though', 'understand', 'important', 'put', 'place', 'poorly', 'thought', 'punishment', 'face', 'worst', 'thing', 'ever', 'happened', 'Brb', 'gonna', 'go', 'kill']",201
ham,"['Honey', 'pls', 'find', 'much', 'sell', 'Predicte', 'Nigeria', 'many', 'times', 'used', 'important', 'reply', 'monday']",151
ham,"['E', 'admin', 'building', 'might', 'b', 'slightly', 'earlier', 'Ill', 'call', 'u', 'im', 'reaching']",86
ham,"['fyi', 'Im', 'usf', 'swing', 'room', 'whenever']",46
ham,"['call', 'ltgt', 'min', 'thats', 'ok']",41
ham,"['Ummmmmaah', 'Many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'HAPPY', 'BIRTHDAY', 'dear']",84
ham,"['Ü', 'home', 'work', 'meh']",28
ham,"['Anything', 'valuable', '2', 'situations', 'First', 'getting', 'Second', 'loosing']",98
ham,"['Mark', 'taking', 'forever', 'pick', 'prescription', 'pain', 'coming', 'back']",86
ham,"['Hows', 'ur', 'paper']",15
ham,"['Got', 'smaller', 'capacity', 'one', 'Quite', 'ex']",37
spam,"['Check', 'Choose', 'Babe', 'Videos', 'smsshsexnetUN', 'fgkslpoPW', 'fgkslpo']",69
ham,"['Im', 'good', 'thinking']",42
spam,"['u', 'r', 'winner', 'U', 'ave', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810710pmin', '18']",151
ham,[],7
ham,"['thought', 'bout', 'Drink', 'tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'Ok']",111
ham,"['going', 'sleep', 'tired', 'travel']",42
ham,"['Haha', 'thinkin']",29
ham,"['Yup', 'giving', 'problems', 'mayb', 'ill', 'jus', 'leave']",68
ham,"['Lol', 'trying', 'make', 'day', 'little', 'interesting']",62
ham,"['long', 'get', 'reply', 'defer', 'admission', 'til', 'next', 'semester']",69
ham,"['word', 'Checkmate', 'chess', 'comes', 'Persian', 'phrase', 'Shah', 'Maat', 'means', 'king', 'dead', 'Goodmorning', 'good', 'day']",139
ham,"['Po', 'de', 'need', 'job', 'aha']",38
ham,"['Rats', 'Hey', 'u', 'ever', 'vote', 'next', 'themes']",46
spam,"['New', 'Mobiles', '2004', 'MUST', 'GO', 'Txt', 'NOKIA', '89545', 'collect', 'today', '£1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18', 'TXTAUCTION']",152
ham,"['hope', 'pee', 'burns', 'tonite']",29
ham,"['OH', 'RITE', 'WELL', 'IM', 'BEST', 'MATE', 'PETE', 'WENT', '4', 'WEEK', '2GEVA', 'LONGER', 'WEEK']",121
ham,"['Yay', 'cant', 'wait', 'party', 'together']",33
ham,"['photoshop', 'makes', 'computer', 'shut']",42
ham,"['boys', 'made', 'fun', 'today', 'Ok', 'problem', 'sent', 'one', 'message', 'fun']",89
ham,"['Thats', 'one', 'issues', 'california', 'okay', 'snow', 'manageable']",74
spam,"['PRIVATE', '2003', 'Account', 'Statement', 'shows', '800', 'unredeemed', 'points', 'Call', '08715203652', 'Identifier', 'Code', '42810', 'Expires', '29100']",135
ham,"['Hmmm', 'Mayb', 'try', 'e', 'shoppin', 'area', 'one', 'forgot', 'e', 'name', 'hotel']",71
ham,"['Awesome', 'gonna', 'soon', 'later', 'tonight']",45
ham,"['need', 'details', 'online', 'job']",37
spam,"['valued', 'Vodafone', 'customer', 'computer', 'picked', 'win', '£150', 'prize', 'collect', 'easy', 'call', '09061743386']",135
ham,"['Missing', 'toopray', 'inshah', 'allah']",33
ham,"['Pls', 'help', 'tell', 'Ashley', 'cant', 'find', 'number', 'oh']",54
ham,"['escape', 'theatre', 'Going', 'watch', 'KAVALAN', 'minutes']",69
ham,"['Sthis', 'increase', 'chance', 'winning']",43
ham,"['either', 'way', 'works', 'ltgt', 'years', 'old', 'Hope', 'doesnt', 'bother']",81
ham,"['Maybe', 'find', 'something', 'else', 'instead']",53
ham,"['Gain', 'rights', 'wifedont', 'demand', 'iti', 'trying', 'husband', 'tooLets', 'see']",76
ham,"['liked', 'new', 'house']",22
ham,"['Im', 'fine', 'Hope', 'also']",27
ham,"['Also', 'north', 'carolina', 'texas', 'atm', 'would', 'go', 'gre', 'site', 'pay', 'test', 'results', 'sent']",109
ham,['u'],12
ham,"['yes', 'baby', 'need', 'stretch', 'open', 'pussy']",44
ham,"['Thanks', 'bomb', 'date', 'phone', 'wanted', 'say']",58
ham,['Ok'],5
ham,"['Hey', 'guy', 'know', 'breathing', 'neck', 'get', 'bud', 'anyway', 'youd', 'able', 'get', 'half', 'track', 'usf', 'tonight']",121
ham,"['Response', 'one', 'powerful', 'weapon', '2', 'occupy', 'place', 'others', 'HEART', 'always', 'give', 'response', '2', 'cares', '4', 'U', 'Gud', 'nightswt', 'dreamstake', 'care']",152
ham,"['Nokia', 'phone', 'lovly']",22
spam,"['FREE', 'MESSAGEThanks', 'using', 'Auction', 'Subscription', 'Service', '18', '150pMSGRCVD', '2', 'Skip', 'Auction', 'txt', '2', 'Unsubscribe', 'txt', 'STOP', 'CustomerCare', '08718726270']",159
spam,"['Bored', 'housewives', 'Chat', 'n', 'date', '08717507711', 'BTnational', 'rate', '10pmin', 'landlines']",95
ham,"['Sorry', 'datoday', 'wont', 'come', 'playi', 'driving', 'clas']",58
ham,"['Im', 'really', 'sorry', 'lit', 'hair', 'fire']",40
ham,"['Oh', 'Shit', 'thought', 'trip', 'Loooooool', 'makes', 'much', 'sense', 'grins', 'sofa', 'reference', 'sleep', 'couch', 'link', 'sent', 'Wasnt', 'went', 'trip', 'Oh', 'didnt', 'babe', 'go', 'celebration', 'rents']",297
ham,"['Okey', 'dokey', 'swashbuckling', 'stuff', 'oh']",39
ham,"['Watching', 'cartoon', 'listening', 'music', 'amp', 'eve', 'go', 'temple', 'amp', 'church', 'u']",92
ham,"['1', 'Tension', 'face', '2', 'Smiling', 'face', '3', 'Waste', 'face', '4', 'Innocent', 'face', '5Terror', 'face', '6Cruel', 'face', '7Romantic', 'face', '8Lovable', 'face', '9decent', 'face', 'ltgt', 'joker', 'face']",158
ham,"['Dips', 'cell', 'dead', 'coming', 'U', 'better', 'respond', 'else', 'shall', 'come', 'back']",82
ham,"['Well', 'know', 'mean', 'Texting']",35
ham,"['Hi', 'dis', 'yijue', 'would', 'happy', 'work', 'wif', 'ü', 'gek1510']",65
ham,"['Lol', 'Oops', 'sorry', 'fun']",27
ham,"['Wat', 'happened', 'cruise', 'thing']",32
ham,"['know', 'dat', 'feelin', 'Pete', 'Wuld', 'get', 'em', 'nuther', 'place', 'nuther', 'time', 'mayb']",85
spam,"['lyricalladie21F', 'inviting', 'friend', 'Reply', 'YES910', 'NO910', 'See', 'wwwSMSacuhmmross', 'STOP', 'Send', 'STOP', 'FRND', '62468']",137
ham,"['worlds', 'happiest', 'frnds', 'never', 'characters', 'Dey', 'best', 'understanding', 'differences']",126
spam,"['1', 'POLYPHONIC', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'PT2', '87575', '1st', 'Tone', 'FREE', 'get', 'txtin', 'tell', 'ur', 'friends', '150ptone', '16', 'reply', 'HL', '4info']",147
ham,"['Yeah', 'open', 'chat', 'click', 'friend', 'lists', 'make', 'list', 'Easy', 'pie']",75
ham,"['alright', 'tylers', 'got', 'minor', 'crisis', 'home', 'sooner', 'thought', 'asap']",92
ham,"['Whenwhere', 'pick']",27
ham,"['usual', 'u', 'call', 'ard', '10', 'smth']",35
ham,"['New', 'Theory', 'Argument', 'wins', 'SITUATION', 'loses', 'PERSON', 'dont', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'Im', 'always', 'correct']",145
ham,"['many', 'things', 'antibiotic', 'used', 'chest', 'abdomen', 'gynae', 'infections', 'even', 'bone', 'infections']",113
ham,"['Poor', 'girl', 'cant', 'go', 'one', 'day', 'lmao']",31
ham,['6times'],22
spam,"['Todays', 'Vodafone', 'numbers', 'ending', '4882', 'selected', 'receive', '£350', 'award', 'number', 'matches', 'call', '09064019014', 'receive', '£350', 'award']",148
ham,"['pls', 'make', 'note', 'shes', 'exposed', 'Also', 'find', 'school', 'anyone', 'else', 'vomiting', 'dog', 'cat', 'house', 'Let', 'know', 'later']",166
ham,"['Japanese', 'Proverb', 'one', 'U', 'none', 'itU', 'must', 'Indian', 'version', 'one', 'LET', 'none', 'itLEAVE', 'finally', 'Kerala', 'version', 'one', 'Stop', 'none', 'Make', 'strike']",276
ham,"['Sounds', 'like', 'could', 'lot', 'time', 'spent', 'chastity', 'device', 'boy', 'grins', 'take', 'beatings', 'like', 'good', 'dog', 'Going', 'lounge', 'nice', 'long', 'bath']",171
ham,"['worse', 'uses', 'half', 'way', 'stops', 'better', 'complete']",76
ham,"['Miserable', 'dont', 'tell', 'u', 'side', 'effects', 'birth', 'control', 'massive', 'gut', 'wrenching', 'cramps', 'first', '2', 'months', 'didnt', 'sleep', 'last', 'night']",158
ham,"['Send', 'new', 'number']",22
ham,"['Convey', 'regards']",24
spam,"['Want', 'latest', 'Video', 'handset', '750', 'anytime', 'network', 'mins', 'Half', 'price', 'line', 'rental', 'Reply', 'call', '08000930705', 'delivery', 'tomorrow']",132
ham,"['2', 'half', 'years', 'missed', 'friendship']",44
ham,"['cant', 'pick', 'phone', 'right', 'Pls', 'send', 'message']",51
ham,"['Oh', 'fucks', 'sake', 'shes', 'like', 'tallahassee']",44
ham,"['Haha', 'first', 'person', 'gonna', 'ask']",47
spam,"['ou', 'guaranteed', 'latest', 'Nokia', 'Phone', '40GB', 'iPod', 'MP3', 'player', '£500', 'prize', 'Txt', 'word', 'COLLECT', '83355', 'IBHltd', 'LdnW15H', '150pMtmsgrcvd18']",145
ham,"['Taka', 'lor', 'Wat', 'time', 'u', 'wan', '2', 'come', 'n', 'look', '4', 'us']",44
spam,"['FREE', 'POLYPHONIC', 'RINGTONE', 'Text', 'SUPER', '87131', 'get', 'FREE', 'POLY', 'TONE', 'week', '16', 'SN', 'PoBox202', 'NR31', '7ZS', 'subscription', '450pw']",134
ham,"['Im', 'reaching', 'another', '2', 'stops']",32
ham,"['didnt', 'mean', 'post', 'wrote', 'like', 'many', 'times', 'ive', 'ritten', 'stuff', 'let', 'sit', 'feeling', 'time', 'angry', 'left', 'hit', 'send', 'stop', 'wasnt', 'checked', 'phone', 'got', 'car', 'wasnt', 'said', 'didnt', 'sleep', 'bored', 'wouldnt', 'time', 'clean', 'fold', 'laundry', 'etc', 'least', 'make', 'bed']",415
spam,"['Warner', 'Village', '83118', 'C', 'Colin', 'Farrell', 'SWAT', 'wkend', 'Warner', 'Village', 'get', '1', 'free', 'med', 'PopcornJust', 'show', 'msgticketkioskValid', '4712', 'C', 'tc', 'kiosk', 'Reply', 'SONY', '4', 'mre', 'film', 'offers']",181
ham,"['come', 'online', 'today', 'night']",32
ham,"['anything', 'special']",22
ham,"['Im', 'solihull', 'want', 'anything']",40
ham,"['good', 'day']",24
ham,"['REGRET', 'INFORM', 'U', 'NHS', 'MADE', 'MISTAKEU', 'NEVER', 'ACTUALLY', 'BORNPLEASE', 'REPORT', '2', 'YOR', 'LOCAL', 'HOSPITAL', '2B', 'TERMINATEDWE', 'R', 'SORRY', '4', 'INCONVENIENCE']",160
ham,"['Love', 'holiday', 'Monday', 'feeling', 'even', 'go', 'dentists', 'hour']",80
ham,"['way', 'tirupur']",27
spam,"['Goal', 'Arsenal', '4', 'Henry', '7', 'v', 'Liverpool', '2', 'Henry', 'scores', 'simple', 'shot', '6', 'yards', 'pass', 'Bergkamp', 'give', 'Arsenal', '2', 'goal', 'margin', '78', 'mins']",155
ham,"['Youve', 'already', 'got', 'flaky', 'parent', 'Itsnot', 'supposed', 'childs', 'job', 'support', 'parentnot', 'theyre', 'Ride', 'age', 'anyway', 'Im', 'supposed', 'support', 'ive', 'hurt', 'unintentional', 'hurt', 'nonetheless']",237
ham,"['took', 'hooch', 'walk', 'toaday', 'fell', 'Splat', 'Grazed', 'knees', 'everything', 'stayed', 'home', 'See', 'tomorrow']",134
ham,"['dropped', 'em', 'omw', 'back']",33
spam,"['2nd', 'time', 'tried', '2', 'contact', 'u', 'U', '750', 'Pound', 'prize', '2', 'claim', 'easy', 'call', '08712101358', '10p', 'per', 'min', 'BTnationalrate']",153
ham,"['Sitting', 'mu', 'waiting', 'everyone', 'get', 'suite', 'take', 'shower']",80
ham,"['call', 'didnt', 'see', 'facebook', 'huh']",45
ham,"['G', 'says', 'never', 'answer', 'texts', 'confirmdeny']",48
ham,"['common', 'hearin', 'r', 'u', 'Wat', 'r', 'u', 'ur', 'day', 'let', 'ask', 'u', 'something', 'different', 'u', 'smile', 'today', 'Gud', 'evng']",148
ham,"['Hi', 'Dear', 'Call', 'urgnt', 'dont', 'know', 'whats', 'problem', 'dont', 'want', 'work', 'problem', 'least', 'tell', 'Wating', 'reply']",156
ham,"['Oh', 'yah', 'never', 'cancel', 'leh', 'Haha']",38
ham,"['go', '4', 'e', 'normal', 'pilates', 'intro']",49
ham,"['Ok', 'Let', 'u', 'noe', 'leave', 'house']",38
ham,"['Oh', 'yes', 'like', 'torture', 'watching', 'england']",48
ham,"['Wanna', 'art']",22
ham,"['hopeing', 'wasn‘t', 'pissed', 'remember', 'gone', 'sisters', 'something']",96
spam,"['Got', 'takes', '2', 'take', 'part', 'WRC', 'Rally', 'Oz', 'U', 'Lucozade', 'Energy', 'Text', 'RALLY', 'LE', '61200', '25p', 'see', 'packs', 'lucozadecoukwrc', 'itcould', 'u']",159
spam,"['Hi', 'SEXYCHAT', 'girls', 'waiting', 'text', 'Text', 'great', 'night', 'chatting', 'send', 'STOP', 'stop', 'service']",124
ham,"['Good', 'morning', 'boytoy', 'Hows', 'yummy', 'lips', 'Wheres', 'sexy', 'buns', 'think', 'crave', 'need']",149
ham,"['Match', 'startedindia', 'ltgt', '2']",37
ham,"['free', 'call', 'sir']",22
